raw_pattern,count
G294E Y400H,1
I302I E638E,1
R263I R488* R701Q,1
L280P F51F,1
T597M R711Q,1
K223T E196K R90Q,1
S815S K496N R145*,1
G673S F1235V,1
D141D K65N T10M,1
V247V F361S G365G F860F,1
L607S K395Q A373T,1
S125N D74N,1
P8Q R168I,1
R312C L325L,1
L74I R197H,1
V192V S361L,1
E21K R309I E507D,1
L1435I R82*,1
S26Y V129L R395I,1
K469K S1428P A1819A,1
F1402L L737L I396I,1
K298E S240Y,1
D371Y F402C,1
E843E I33I,1
S302Y S339S K669N,1
K246Q E282* P509H I758I,1
S374S K519N,1
E1168* E444D,1
K41N V90V,1
A969V K721K,1
E150* D380Y G703S,1
R13I S45N,1
Y294C R1481Q,1
D149Y S197* R727S,1
V1880V S1653A E1603D,1
E1559* P1408T E1246*,1
F20F F311F R366Q,1
L155M V204A,1
F325F F506L,1
R55I A180V,1
E292* S557Y,1
V408I E305D,1
L33I C178R,1
E682* R305W,1
E578D E865* E1138K,1
Q264* S1315* D2519G,1
E262K M293K,1
R225K G582E,1
G466E A468E,1
F590F N565I,1
A18A G25R,1
P784P P901P E499E P810L,1
A335V R1024C,1
Y1298C Q943*,1
A1292V Q1293*,1
N225S N219S P226P,1
R188* S346P,1
I238I M123V,1
R1056R P1049S,1
Q1376* D902E,1
R614Q S373G,1
N4219N E4290D,1
A281A G849G,1
I936I P712P,1
A79V C510Y,1
K134K T135N T135A,1
D2406D D2599D,1
V4473I L820L,1
R181W L180L,1
W680C P1338T,1
R422T H160Q,1
E1260G E1071V,1
A171P A706S,1
H677N I1303I,1
A731E N733D,1
V14V F10C Y34N,1
R844P S368S,1
Y1272Y S1234L,1
Q2060K S2089S I2090V R2069*,1
R1681C V1255V,1
D1698D N755N,1
T1820M R1361W,1
F35L T961T,1
I219V K618T K618E,1
Q648Q A48A,1
R195H R291W,1
Q70* A20V,1
F1429F E99Q,1
S362F A2191A,1
Q399* S534F,1
F2782F R1622Q,1
S1896F G1206G,1
P450S G1364R S3631L A4428V,1
Q8* G83G,1
I466T G198S,1
R550C R378R,1
I836I D1731N,1
G384E E25K P481S,1
I1763I E779K,1
E1855K S1342F,1
I146I G202E,1
M1129I S488S,1
G624E C846W P832P,1
D467N T865T,1
F11F G230R,1
E187K Q4108*,1
E308K G334S,1
R1277C T1262M,1
H228R R667H,1
A1204V P419P,1
C1109C V600I,1
P162H A82V,1
P533P P630T,1
L23L P601A,1
S156S A115V,1
R81Q R309Q,1
R151C T418T,1
236_237LL>LL,1
R450C F197F,1
A674V V753M,1
R1072W A1201T,1
S704F H1746R I2075T,1
Q160* D268N,1
L1398L Q1099*,1
P56L W219*,1
N201K R149L,1
S216S A21P,1
P1456T T950P,1
R456G S250S,1
S1687G Y81*,1
K960K D3521G L4261P,1
N827D Q518R,1
M1588T M282T,1
L3815P K3680N S480S,1
E2518G C950C,1
N771D A127A,1
I175V I236V,1
A1967S Q1336H,1
S4864S E3294V Q3248R,1
L1659P L1329S,1
P771P L2313L,1
W1888R M251T,1
N84K Y82H,1
K865R D469Y,1
D354G K33R,1
R692H R726G P1180P,1
L990L S478C,1
A197S L725V F1930L,1
Q282* W696*,1
L3563V S3286R,1
R512* I1610I,1
L1131V L1074L,1
P39S G999E,1
I936I E431K,1
G358K G573E,1
R1820K E1621K V2486A D1738N,1
V1020M S174*,1
L447L T1031P V1866V,1
G415E P433S,1
R128R R550Q,1
S1451S F623F,1
D341G A347A,1
L751L F1361F,1
R296R P191L,1
R246* E58E,1
C1097C D3635G,1
C305R D398G,1
R663G T1141T,1
S2676N I2020V G1753G Y815D G153C,1
V45L T239A,1
338_339QR>HW,1
V111L F382L,1
95_96DL>EF,1
V272M G245G R243W,1
K233K P11P,1
G2237V I543I R156Q,1
P516P R179R,1
S351S E2137G,1
G3809C L1468L,1
W5131L D3208Y,1
S1282I N1673S,1
S1916F L205M,1
G1377V S1597I,1
A216S Q130H,1
L21L T505A,1
M1381T A1144A,1
M744R S975S,1
G307V T128T,1
P367L E302D S209S,1
I754I V825A,1
K3621E S1218S,1
Y590D N438N,1
N677N N611D,1
R290H V100A,1
I193I I251S,1
K367K M239I G97E,1
K1579E S1136S,1
V246A T196T,1
I857V I964L,1
L7281L E3858A E3713D I1397I,1
M1427T E246G,1
E1014D V788V,1
P278T T1674A,1
W31R K694M,1
D441Y V258A,1
P15T A341V,1
E255K E255K,1
P171L P247L P171L P247L,1
F212F L4I F212F L4I,1
S463F R31Q G139R S463F R31Q G139R,1
F115F P148L F115F P148L,1
P345S G806R D709N G329E P345S G806R D709N G329E,1
P391L A717V S1408L P391L A717V S1408L,1
E119K W5* D402N P395S E119K W5* D402N P395S,1
P17L P17L,1
G365D W386* G365D W386*,1
P943S P943S,1
R501C R501C,1
V877V I900I P276P V877V I900I P276P,1
F436F F436F,1
L165F L165F,1
P79S P79S,1
P303P P303P,1
L331F L1321L R774W R736C L331F L1321L R774W R736C,1
S391S S391S,1
R780C R780C,1
F40F P353P F40F P353P,1
L456L G109S G427S L456L G109S G427S,1
I444I P119L I444I P119L,1
E37E E37E,1
D1742N P385S V2554V P1247S G260R D533N F1514L I1380I H2748Y R1726C S362S D1742N P385S V2554V P1247S G260R D533N F1514L I1380I H2748Y R1726C S362S,1
R636C C199C S584F R636C C199C S584F,1
L474L L474L,1
A150A A150A,1
V502A V502A,1
E160K E160K,1
S1034L S241F T1565I S135L Q1555* S77L S1034L S241F T1565I S135L Q1555* S77L,1
R210Q R300W R210Q R300W,1
P132P P132P,1
P2828L P2344L F2206F E1727E S2499S E350E F263F D2964N P2000S E807K E2867K P50P P2828L P2344L F2206F E1727E S2499S E350E F263F D2964N P2000S E807K E2867K P50P,1
E305K G581R E362K G581R E305K E362K,1
R193Q R193Q,1
P332F P332F,1
P99L R10R P99L R10R,1
L367F L367F,1
G81E G57E F395F G81E G57E F395F,1
G963S V496V G963S V496V,1
R160C R160C,1
P768S P768S,1
F417F P325L P353S F417F P325L P353S,1
R373K L307L R373K L307L,1
R217R R217R,1
P291L E507K P423H R337Q P291L E507K P423H R337Q,1
Q23* E239E Q23* E239E,1
K49K K49K,1
R133C R133C,1
R289C R289C,1
L335L R406R F22F R379C R337* L616L L116L H615Y L335L R406R F22F R379C R337* L616L L116L H615Y,1
P152L P191L P152L P191L,1
P393S P393S,1
P1178L S920F F1195F P1178L S920F F1195F,1
H1033Y N1797N H1033Y N1797N,1
S190S P701L S190S P701L,1
S137S T25T S137S T25T,1
D68N E35K D68N E35K,1
F189F F189F,1
E241K I510I E241K I510I,1
F1710F L1051L F1710F L1051L,1
G221R L108L G252E E558E G221R L108L G252E E558E,1
R281C S290S R281C S290S,1
G132G G132G,1
F131F F131F,1
L278L F31F L278L F31F,1
E32K E32K,1
P254L P254L,1
Q516* Q516*,1
A408A A408A,1
P695S P695S,1
F919F T1115I F482F F919F T1115I F482F,1
P13S P13S,1
A932A V2762V S2554S P1904S R1006C R3080* A932A V2762V S2554S P1904S R1006C R3080*,1
R287R S471F G359S W319* R287R S471F G359S W319*,1
P269L P269L,1
E64K S562F P390L R77Q F70F E64K S562F P390L R77Q F70F,1
P813S R1305Q P701S P813S R1305Q P701S,1
E330K E330K,1
V1680M A3298T,1
L854R R1019C,1
G626D P522P,1
H571H V593A,1
R742H Y361N,1
D2524D E2436E,1
T153M R426H,1
A3167T R1456Q,1
S3051R P2733P,1
T1027T R719H,1
P1094P R304C,1
R43H G229D,1
F314V G261V,1
M1474L G69V,1
558_559LV>FF,1
V1328D G112V,1
P2747H S1226S E1114*,1
Y1579C P4542L,1
R386W G556D,1
R123C G897G,1
E298D A299A,1
T2622S R2573L,1
T222T P861S,1
G676S G682S,1
G653E D375V,1
F126I R118Q,1
S257L S302C,1
R226L G219W,1
Y433* F430S,1
T454T T1828T,1
N775D S851S P1068H,1
W668C D527H,1
H1571Q L789M,1
T386T P428S,1
K564T G568R,1
D1540E E1774*,1
P465L R150Q,1
R1687R A16T,1
G63C K28R,1
L1581M T624S,1
F837F P1568L F837F P1568L,1
L71L L71L,1
E274K G258G E274K G258G,1
T163T T163T,1
D321N M414I D321N M414I,1
G723E F635F G300R H67H E716K D873N R613Q L844L F988F G1157R G723E F635F G300R H67H E716K D873N R613Q L844L F988F G1157R,1
L168L L168L,1
F36F F36F,1
R920* R920*,1
P597P P597P,1
F277F F277F,1
R102W R102W,1
K260K V222V K260K V222V,1
D345N S317L D345N S317L,1
D42N F97L T124T D42N F97L T124T,1
L249L L249L,1
E1024K L266L G108S E1024K L266L G108S,1
T231T T231T,1
E1052K E1111K V860V G77G S1104N G744E E1052K E1111K V860V G77G S1104N G744E,1
P837S S341S P437S F223F P837S S341S P437S F223F,1
Q601Q D556D,1
Q60* Q297H,1
P652P R651R,1
K1761N D161E,1
G1755C D560Y,1
R1799L R1790C,1
219_220DR>DR,1
L409L I291V,1
F471F I425I,1
S764L Q768* P922S,1
P259L P259L,1
D5044N D4973H G4477R,1
L76L F40F,1
L489L L489L,1
E143K E143K,1
G378S L264L P349P G121I I207I G378S L264L P349P G121I I207I,1
E54K E54K,1
P873S L2423V R2173* S1473F P873S L2423V R2173* S1473F,1
V101V V101V,1
Q189* Q189*,1
E121K E123K E121K E123K,1
W268* L128L W268* L128L,1
K195E K195E,1
G96E G96E,1
P489S P817S Q516* P489S P817S Q516*,1
A194V A194V,1
M180I P159L M180I P159L,1
P1128R P1128R,1
R1938K R624K E117E G557S P1139S L1173L R1817Q R1938K R624K E117E G557S P1139S L1173L R1817Q,1
G191R G191R,1
P210P P210P,1
H164H L265F H164H L265F,1
P341L P377P P341L P377P,1
R107C R107C,1
A134T A134T,1
S757S P135L S757S P135L,1
F89F F89F,1
G355G G355G,1
R208Q R208Q,1
G26E R237C G26E R237C,1
P354F I660I V767V P354F I660I V767V,1
P934S L433L T762I F499F L433L P934S T762I F499F,1
L1036L H619Y L1036L H619Y,1
S1041S S471F P714S S1041S S471F P714S,1
L793L I588I T435T P1244L L793L I588I T435T P1244L,1
E362K R217C A286A E362K R217C A286A,1
K443K S374L E509K E675K F73F E556K K443K S374L E509K E675K F73F E556K,1
R72* G629D V1288M R72* G629D V1288M,1
P745S P745S,1
D19N D19N,1
T1119I S76L T1119I S76L,1
T85I T85I,1
S183S D120N D134N S214S G17R P254L S183S D120N D134N S214S G17R P254L,1
H77H H77H,1
L53L L53L,1
F353F F353F,1
P73P P73P,1
A34V A34V,1
G170S G170S,1
G386G K729K E2088K R995R D1505D L1782L L444L T368T E1237K R429Q I696I E401K V1607V A466T S1707L G386G K729K E2088K R995R D1505D L1782L L444L T368T E1237K R429Q I696I E401K V1607V A466T S1707L,1
E124K E124K,1
P825S P825S V253D,1
F440F D400N W382* F440F D400N W382*,1
P150S P150S,1
P151S P456S P151S P456S,1
G124G D420N G124G D420N,1
T143T P232T T143T P232T,1
A19A A19A,1
A838V A838V,1
G158E G158E,1
P380S P380S,1
R520W R520W,1
I235I I235I,1
P997L D707D P997L D707D,1
T391T S344S T391T S344S,1
V426V P474L V426V P474L,1
P456S P456S,1
P129L P129L,1
L166L L166L,1
P90S P292S R503C A75A P90S P292S R503C A75A,1
L1680L D319D L1680L D319D,1
P71L P71L,1
A524A M2209I G2329E R2129K P1911L A1606A W2172* L2186L F1679F E674E F2412F E2077K L1232L L1657L F1039F L1432L D424N E1726K E1893K A524A M2209I G2329E R2129K P1911L A1606A W2172* L2186L F1679F E674E F2412F E2077K L1232L L1657L F1039F L1432L D424N E1726K E1893K,1
K68R K68R,1
P144S P144S,1
T99T T99T,1
P267L P267L,1
E253K E253K,1
E405K E405K,1
S131L S131L,1
R346R E675K G859E S472F E680K R431C R346R E675K G859E S472F E680K R431C,1
G1078S M850I W1332* D2730N E293K G1966G I2248I E1985K K2227K D3143N V3067M G1078S M850I W1332* D2730N E293K G1966G I2248I E1985K K2227K D3143N V3067M,1
S282T D139N S282T D139N,1
P462S P462S,1
E251E E251E,1
R638Q P142S R638Q P142S,1
S494N S494N,1
P193L P193L,1
S234N G379S P224L S38N S234N G379S P224L S38N,1
W407* S113S W407* S113S,1
S144S S144S,1
K200K K200K,1
H447Y H447Y,1
R142K F352F R142K F352F,1
F210F W187* S254L F210F W187* S254L,1
A10A I62I A10A I62I,1
P35F P35F,1
P261L P261L,1
G306G G306G,1
P368S A491A P368S A491A,1
K120N E735E T535T K120N E735E T535T,1
S543S S188N P47L S543S S188N P47L,1
D442N D442N,1
S419L S206L P293L S419L S206L P293L,1
P262S P262S,1
R438W R438W,1
Y604Y G166D R581C S71S G223D Y604Y G166D R581C S71S G223D,1
P646L I478I R608C P646L I478I R608C,1
W268* W268*,1
D2049N G1260E E177K G2G S1548F R2098R E1787K D2049N G1260E E177K G2G S1548F R2098R E1787K,1
A479V A479V,1
N17N G168R N17N G168R,1
I165I R138R I165I R138R,1
D96N D96N,1
N192N N192N,1
S119S S119S,1
R89K E122K E241K F218F R89K E122K E241K F218F,1
R314* R314*,1
I19I I19I,1
E94K R23Q E94K R23Q,1
K541K V526V S649S K541K V526V S649S,1
D249N D249N,1
P215S P215S,1
F258F F258F,1
T164I P333P E200E T164I P333P E200E,1
G123S G123S,1
P46S P46S,1
R706* R706*,1
S154S I33I S154S I33I,1
A430V A430V,1
H847Y E1047K E330K R653C E952K R620C G1086E A1003V H847Y E1047K E330K R653C E952K R620C G1086E A1003V,1
P48L P48L,1
S319L S319L,1
E501K E501K,1
P319L P319L,1
L108F L108F,1
I516I I516I,1
F74F R442K L37F R1756C E637E E1521K L1393F E1405K E523K F74F R442K L37F R1756C E637E E1521K L1393F E1405K E523K,1
P231S P231S,1
S98S P34S A134A S98S P34S A134A,1
F237F P202L F237F P202L,1
E304K R333C P423L R37K V422V *455* E304K R333C P423L R37K V422V *455*,1
F88F F88F,1
P461S P461S,1
Q735* P927S Q735* P927S,1
K221K A206V K221K A206V,1
P547S P547S,1
L138F L138F,1
L667L P40S L667L P40S,1
E2729K S1635F P2245L S977S T2420T T1660T E516E M2051I S572L S1065S R497K T532T S2439F G2023G G325R E2729K S1635F P2245L S977S T2420T T1660T E516E M2051I S572L S1065S R497K T532T S2439F G2023G G325R,1
E185K E185K,1
S401L G728G E984K E430K D1671N E428K D1272N A1262A S401L G728G E984K E430K D1671N E428K D1272N A1262A,1
S749L R232C E809K R541R V218V R699C G479E S749L R232C E809K R541R V218V R699C G479E,1
A187V A433A P141S R189R A187V A433A P141S R189R,1
V282V R83G P412L V282V R83G P412L,1
G10R P215L D311N G10R P215L D311N,1
L967L L967L,1
S1046F T955T D487H L409L G471G L845L D407N K919K S1046F T955T D487H L409L G471G L845L D407N K919K,1
P4L P63S P4L P63S,1
R76C R19Q R76C R19Q,1
R73W R73W,1
T139T L404F T139T L404F,1
S2546F P677S P335L P656L Q2544Q G1650E L862F P2475S L154L F271F G852E A2002A S2546F P677S P335L P656L Q2544Q G1650E L862F P2475S L154L F271F G852E A2002A,1
R222C R222C,1
R140R G252E R140R G252E,1
K84K K84K,1
A222A A222A,1
R1921Q S128N,1
G412E Q539Q,1
E43* W283R S489S L564M,1
K100N A41V,1
E386* E890*,1
R2647W Q1788H,1
S156I L343I A754T N770S,1
P793P K770N,1
A959V G477G F317L,1
T673M F900L,1
C728Y I223I,1
K114T D531N,1
L1236F E824D,1
Q70H N186Y E583*,1
R306H E264*,1
E128E D51D,1
I337I P421S,1
F376L S337S,1
P521P S836Y,1
H266H T147V,1
I532I F308F,1
G1019G T498T D77Y,1
V166A R177Q,1
R544H M420I,1
S423* R1487C,1
E149* A516T E847* D1569N R2033Q,1
S230S E347A V657A T1208I,1
E1646A V986I,1
R186R E1138D L1231I E2228K,1
T1025N E319K I100I,1
E1879A E1065D,1
V469V C724C A1286T I1432I,1
S39I A268T,1
T337T R499C R1802C S1823S E2754*,1
K2849N V2786V S2260Y S2021S E1935*,1
L6I F305L R358W,1
T165A G1347D R1785I,1
E260D K187Q P20P,1
V50M G487D,1
I116I S751Y,1
D300D S44P,1
A536T K854T R2205W,1
L1388L R1499C P1546H,1
E509* D133Y,1
R217Q F52F,1
C2495C S1280L,1
L1941I E1709*,1
V723L G987*,1
S2269Y T1131A R814* K207N,1
H390N L8L,1
L909S D439N G12D,1
A9T E247K,1
E219* D308G S2298S,1
A285T R392H,1
E701* H638N,1
D700N A572D A547D,1
F600V F429L,1
S230Y R628C,1
E717D A63T,1
M627T E1133* R1184Q,1
Y375Y L17I,1
S1194L G1596D,1
P200S G350V,1
R13H T169T V1374V E1623K,1
S271Y Q328Q,1
E114* C196C,1
E73D D247Y Y702H,1
I484I R291*,1
S34L R178*,1
W301R G34S,1
I750M E365D R30I,1
E311D D289Y,1
A2109S R842S G353D,1
R387Q E179K,1
E1561* Q1866H,1
F484L A262T,1
R259Q A574T,1
V235I R523H,1
T364I R78C,1
F91F A433A,1
L536I G201G,1
F498L A232V,1
G483R T278S,1
K275N R123C,1
G157G H744R,1
R192* A37S,1
D782D K301Q,1
A3385T K3334T K3320K E2118D,1
D269A K1039N R2039Q,1
I435T M800I R1410I Q1729H D1958Y,1
V208A N408H A494S,1
S1130N S954Y A201V,1
R33C D329N,1
K198N D48Y,1
R189H E427K,1
N29T F205F,1
D253Y V30V,1
T3447T F2648C E1953D S1356G T254P,1
R75Q K12R,1
F466V W396C,1
P436R A189T,1
S126S R763H,1
K141N S246T,1
C1541C E559K,1
K65N E125* E280*,1
L137L L146S G518*,1
E836K S932Y,1
R76* I123I,1
A181A K298N,1
D634D I463I,1
E91* T562A D916N V1268A,1
E273* R415K,1
F897F K642T A283V,1
K231N F43L,1
R14M R130Q,1
A244T F456L,1
G41G Q157K,1
A320T Q220Q,1
S2052* L1414L,1
I214N A239V,1
L435I E813E,1
R446R S633Y,1
E179D V426A,1
L195M F179F,1
A1781T R675Q,1
D959Y Q726Q E659D,1
I1671I T545T,1
E1484* E1088* M1071V K87T,1
E272D I149T,1
P2761S E2274K E1178D S951L,1
D681Y G237G,1
E62D H616N K844N,1
E1615* R3Q,1
S222Y R68*,1
F224F I55L,1
V297V G470*,1
T2455N A1433A,1
R153H H98N,1
S203Y F634L,1
D400Y R189Q,1
R1835H A686T A388S E211K K138K,1
K1643R R500*,1
L201I E476K,1
R126K K594N K880N D960N,1
Q81R E161* E962* E1291*,1
E412K L209L,1
S490Y L108V,1
M1300L E214K,1
E243D H508N,1
S1841S C1060G,1
F1266F P272S G50G,1
G671V E746*,1
P262P E1259K,1
H207H R470H,1
R834* P2439S,1
S454R L860V S936F I1268M,1
A516S A598T,1
E926D N630K,1
S1756Y P1209L,1
S470S L489L,1
S445F R475W,1
K4566K E3891D E3762* D3452Y E2966* V2333A E1791* E1532* F1019C D739Y W341L S187S L81I,1
A342T T102A,1
R716K R1886R,1
W151L L709F,1
D1772N P946L,1
G356E W249*,1
R427C P59L,1
N245S P258S S244S,1
S104F V23I,1
S489F F477V,1
E1946K P1307P,1
S138S G629G,1
I2223I P2789P,1
I402F H4449Y I402I,1
L1133F P748P,1
N982T S1352S F1350F,1
K706* R405Q,1
R1937Q P3192S,1
F516F E1805K,1
T1063T T891T,1
I221T S91S,1
E896E R1771K,1
E595D S472Y,1
R19Q S119N D136D,1
R1424C A1012T Q385H,1
G87D A550T,1
K653E L352L R147W,1
N527H E943K,1
R501Q E573K,1
S1093S S759Y F548C E353*,1
D1536A L706R,1
176_177CE>F*,1
S1405I Q1381H K556Q R498I,1
V1774V T311T,1
V1448I V2074V,1
V1402M A2713V R3092S,1
D1640Y M2192I,1
D3189Y R2556L,1
D359E S355R,1
E1669* I1597I R144Q E502K E1628K,1
T509I L252L,1
R36Q D192N H513N R572Q A812A,1
A347E A347E,1
L169L S206C G1130R,1
D375H E385K,1
L178L Q34H,1
L235* Q1338*,1
1362_1363SH>RN T1292K,1
A706A A706A,1
G284R G284R,1
R10L R10L,1
I195I S262*,1
H187N H187N,1
R714W R714W,1
L414L S415L,1
178_179MR>I*,1
F326F Y1150H,1
E680K D1071N,1
R1647R I514I,1
S1376F R1127C,1
A659A S154S,1
L605L D846N S489S,1
V265I P73L,1
I54N A63A,1
I163N A164V,1
R119W E232K,1
D839N E532D,1
N1367S P437S,1
E794K G693A S761S,1
V410I P642S,1
S193L R82Q,1
S4272Y L1259V,1
E33K P115S,1
M292I V46V,1
I13I R39K,1
G2003C Y2948H,1
R724Q R724Q,1
D547N D547N,1
H419Q H419Q,1
K122Q K363Q,1
R354H T179M I119I,1
K208N K302T,1
K14N L851I,1
S1614P F1389S S90S,1
S632N R78H,1
G1166V G823C D660N A596T,1
S1105Y K586N G333G,1
D781G N814T,1
E2493K A1500V D918A S469I R56I,1
K1794K F1675C V440G G327E,1
G38* P762S,1
R233W A208V,1
A462T S556S K714N,1
D147Y Y381H,1
R563C E213D,1
R487I D1202G,1
S83N S266S,1
R121Q R1078* A1374D E1777D,1
K92N R45Q,1
D38N V173A,1
A129V G76G,1
I296I S743N P861P,1
F410L R326Q,1
S1236Y S875Y,1
L482M E282K,1
R1277W R107Q,1
R2927I D2825N R1574C I228I,1
S1514F R1294C D1262Y H656H E222D A173S,1
R337* P117P,1
K571E A385D,1
E147* R597Q F918L,1
A77T R32H,1
E321G V276A,1
A476V R75I,1
E197K T305M,1
C594* L673I,1
E173D A384S K460K,1
E745* K757N D925N,1
P219P Y619Y D904G,1
E1197A E1270E E1568D Q1611H Q1962Q S2501Y,1
Y1242Y I1144N,1
R650I D547Y G336V,1
A2D A531V S587S R1450* I1662I S2429F,1
R226K R585*,1
R516Q K583N E725* A1107T,1
A959V E398*,1
D1632N E529*,1
R51* P247H,1
N102S D503A,1
Q251Q V281V,1
D266Y R434H,1
A209T D302N,1
A1375A K1206N,1
A858A D2065Y T2339T S2858L H3524R E3776K,1
L307F A390V,1
E157* I283V,1
R857M D1091N,1
S73S P502L,1
I4965I E4109* E3663E E3523K H2235N G1543G,1
F689F M723L,1
E51D P789L,1
T516A G123D,1
L54I F409L,1
R782C E736*,1
R324I S359Y,1
G337G K374N,1
N55N G404G,1
R21Q R84Q,1
R264C I169I,1
D1631D T152A,1
P433P R559Q,1
A144V G380G,1
Y1466* C1158C E586D,1
T552T T378A,1
D479Y F1192C Y2997*,1
N1687D R1642H E166*,1
A202V R302Q,1
P397P I341V E234D,1
S380F D638N G1199E E715K I569I P264L V1176I Q691Q F81F E1072K G855E R75R K85K E1512E G147G R573Q V1169V K481K S380F D638N G1199E E715K I569I P264L V1176I Q691Q F81F E1072K G855E R75R K85K E1512E G147G R573Q V1169V K481K,1
A1253A S1233F P325S F453F I538I A1253A S1233F P325S F453F I538I,1
E301K V247V S67N E301K V247V S67N,1
H69Y H69Y,1
E142K R187Q E142K R187Q,1
S276F P388S S276F P388S,1
R1145C L2076L R1145C L2076L,1
L932L S176F L932L S176F,1
I262I P759P L589L S431L R830W I262I P759P L589L S431L R830W,1
G25S G25S,1
R411* R411*,1
P170P P170P,1
P107L P107L P767L,1
I511I I511I,1
E227K E171K E227K E171K,1
Q1151* Q1151*,1
G536S A614T S815S E1156K W825* P907S E810K E771K L690F G536S A614T S815S E1156K W825* P907S E810K E771K L690F,1
A1240V Q347* E1238* A1240V Q347* E1238*,1
D356N D191N R125Q D356N D191N R125Q,1
F21F G67E S20S F21F G67E S20S,1
S56S S56S,1
V424V I231I V424V I231I,1
F299F F299F,1
R740W S888F G91S F286F R633W P82L Q1109Q R740W S888F G91S F286F R633W P82L Q1109Q,1
S555S P517S S555S P517S,1
F425F P354L E507K F425F P354L E507K,1
L58I L883L A412V L58I L883L A412V,1
P627L P427L S217F G1000R F377F M730I R157Q P627L P427L S217F G1000R F377F M730I R157Q,1
E1804E E429K R735* E1804E E429K R735*,1
T2440T P152S R1718C F360F A835V T2440T P152S R1718C F360F A835V,1
S2470S S2470S,1
L1285L W1177* V916V M793I L564L G237E G115R I950I E1226K V1166V P40L G7S R1439Q R1001C F884F G158R L1285L W1177* V916V M793I L564L G237E G115R I950I E1226K V1166V P40L G7S R1439Q R1001C F884F G158R,1
P673P P673P,1
A379V A379V,1
G211G G211G,1
K953K G915G G73S S30L I170F R183R L257L R830Q E383K K953K G915G G73S S30L I170F R183R L257L R830Q E383K,1
D19N G63D D19N G63D,1
H177Y H177Y,1
L130L L130L,1
M505I E485E R920Q S791F L961F A618V V162V E356E R7R Q425Q L999L A354A M505I E485E R920Q S791F L961F A618V V162V E356E R7R Q425Q L999L A354A,1
P86L P86L,1
P124S P124S,1
L87F R601C Q575* P210L S518L T455T L87F R601C Q575* P210L S518L T455T,1
A840A A840A,1
A17V A17V,1
K8R E9K E29K K8R E9K E29K,1
S4L S4L,1
T1159I G450E L655F F276F E282E E1060K D434N T1159I G450E L655F F276F E282E E1060K D434N,1
S74L R1067Q S74L R1067Q,1
T38T G157R T38T G157R,1
F1850F P2043L F1850F P2043L,1
G62G P3432S L1297L E3037K A1526T R1826R G62G P3432S L1297L E3037K A1526T R1826R,1
D250N D367N A886A R1119C A508A T998T F969F D250N D367N A886A R1119C A508A T998T F969F,1
S181F Q1712Q L632F R373K D481N G240G V951V E1903E S181F Q1712Q L632F R373K D481N G240G V951V E1903E,1
T129I T129I,1
E128K M106I E128K M106I,1
D48N D48N,1
E36K G174D G96E S68F E36K G174D G96E S68F,1
L377F L377F,1
A401A E1889E E1123K L402L Q30* L1013L I536I A401A E1889E E1123K L402L Q30* L1013L I536I,1
F45F A455A V207V E204E G263K T824T F45F A455A V207V E204E G263K T824T,1
P836P P287L P836P P287L,1
E700K E477E D858N K841K E459K D340N E700K E477E D858N K841K E459K D340N,1
P379S E495E P379S E495E,1
F399F F399F,1
P238L D234D P238L D234D,1
Q313* Q313*,1
A66V A66V,1
P19P P19P,1
A64A A64A,1
H331Y H331Y,1
P85P P85P,1
H634Y H634Y,1
L138L L138L,1
P912L P984P H1082Y T946T F337F P912L P984P H1082Y T946T F337F,1
S535L S442F P374S S535L S442F P374S,1
P868F R849C P868F R849C,1
S571S S571S,1
S323S S323S,1
S107S S107S,1
I128I T953T V204V G984E T905T Q1126Q I128I T953T V204V G984E T905T Q1126Q,1
R264K K234K R264K K234K,1
G136R G274R P605P G136R G274R P605P,1
P251P V228A P251P V228A,1
F371F R228K S506F F371F R228K S506F,1
E191K A372A E191K A372A,1
L422L L422L,1
G593S D683N K82K D325N F27F G808R R341C E8E A213A G593S D683N K82K D325N F27F G808R R341C E8E A213A,1
G411E G411E,1
H626Y A368V H626Y A368V,1
R518C R518C,1
L103F L103F,1
F847F F847F,1
G155E L308L A154A G155E L308L A154A,1
P51S P26S P51S P26S,1
N100I N100I,1
T360T T360T,1
S269L S269L,1
L57F F40F L57F F40F,1
G183R G283G T729T K677K H49H G183R G283G T729T K677K H49H,1
L1598F R884C L1598F R884C,1
F313S F313S,1
T151T T176T T151T T176T,1
Q580Q S348F L441L G496R Q580Q S348F L441L G496R,1
F98F P79L P394L F98F P79L P394L,1
R378C R378C,1
S1041F V810M F897F Q487Q F264F G687R P529P S1041F V810M F897F R332W Q487Q F264F G687R P529P,1
E97K E243K E97K E243K,1
G50R G50R,1
G407E E206K E503K V138V F209F G407E E206K E503K V138V F209F,1
L377L L377L,1
S253L I86I S253L I86I,1
R213K P147L R213K P147L,1
V294V F399F V294V F399F,1
H1033Y H1033Y,1
P199L S340L D478N G289G G259E E62K I511I P402S E89K P199L S340L D478N G289G G259E E62K I511I P402S E89K,1
L698F M789I P391S V267V V121I E203E R682R Q486* G785G S219S G379R L698F M789I P391S V267V V121I E203E R682R Q486* G785G S219S G379R,1
Q1171* Q1171*,1
F127F F127F,1
F1051F R184C F1051F R184C,1
E546E P118S G604G E546E P118S G604G,1
R263Q D128N V236V V164V R263Q D128N V236V V164V,1
L82F P223L L82F P223L,1
S126L S126L,1
R91W E550K L702L G591S R91W E550K L702L G591S,1
R262Q R262Q,1
