row_index,truth,h0_prediction,ovr_prediction,h0_correct,ovr_correct,recovered_by_ovr,broken_by_ovr,disagreement
5024,STES,STES,STES,True,True,False,False,False
5025,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5026,BRCA,OV,GBMLGG,False,False,False,False,True
5027,SKCM,SKCM,SKCM,True,True,False,False,False
5028,OV,OV,OV,True,True,False,False,False
5029,LUAD,STES,STES,False,False,False,False,False
5030,OV,KIPAN,KIPAN,False,False,False,False,False
5031,CESC,CESC,CESC,True,True,False,False,False
5032,KIPAN,PRAD,PRAD,False,False,False,False,False
5033,THCA,THCA,THCA,True,True,False,False,False
5034,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5035,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5036,LAML,PCPG,PCPG,False,False,False,False,False
5037,LGG,LGG,LGG,True,True,False,False,False
5038,HNSC,HNSC,BRCA,True,False,False,True,True
5039,LAML,KIRC,SARC,False,False,False,False,True
5040,SARC,BRCA,OV,False,False,False,False,True
5041,DLBC,DLBC,DLBC,True,True,False,False,False
5042,UCEC,UCEC,UCEC,True,True,False,False,False
5043,STES,STES,STES,True,True,False,False,False
5044,PCPG,PCPG,PCPG,True,True,False,False,False
5045,TGCT,TGCT,TGCT,True,True,False,False,False
5046,SKCM,SKCM,SKCM,True,True,False,False,False
5047,UCEC,BRCA,BRCA,False,False,False,False,False
5048,LIHC,BRCA,PRAD,False,False,False,False,True
5049,UCEC,UCEC,BRCA,True,False,False,True,True
5050,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5051,HNSC,LUSC,HNSC,False,True,True,False,True
5052,LGG,GBMLGG,GBMLGG,False,False,False,False,False
5053,PAAD,TGCT,SARC,False,False,False,False,True
5054,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5055,BRCA,BRCA,BRCA,True,True,False,False,False
5056,CESC,BLCA,BLCA,False,False,False,False,False
5057,LUAD,HNSC,SKCM,False,False,False,False,True
5058,SKCM,SKCM,SKCM,True,True,False,False,False
5059,THCA,BRCA,BRCA,False,False,False,False,False
5060,THCA,PCPG,PCPG,False,False,False,False,False
5061,PRAD,OV,OV,False,False,False,False,False
5062,KIPAN,KIRC,KIRC,False,False,False,False,False
5063,LAML,THCA,LAML,False,True,True,False,True
5064,ACC,ACC,ACC,True,True,False,False,False
5065,UCEC,OV,SARC,False,False,False,False,True
5066,KIPAN,PRAD,THCA,False,False,False,False,True
5067,LUSC,LUSC,STES,True,False,False,True,True
5068,LUAD,KIRC,KIRC,False,False,False,False,False
5069,KIRC,KIRC,KIRC,True,True,False,False,False
5070,UCEC,UCEC,UCEC,True,True,False,False,False
5071,LUAD,LIHC,LIHC,False,False,False,False,False
5072,PRAD,PCPG,KIRC,False,False,False,False,True
5073,BRCA,OV,OV,False,False,False,False,False
5074,BLCA,BLCA,BLCA,True,True,False,False,False
5075,BRCA,BRCA,BRCA,True,True,False,False,False
5076,SKCM,SKCM,SKCM,True,True,False,False,False
5077,BRCA,BRCA,BRCA,True,True,False,False,False
5078,LGG,LGG,LGG,True,True,False,False,False
5079,PRAD,THYM,PCPG,False,False,False,False,True
5080,PRAD,PRAD,PRAD,True,True,False,False,False
5081,BRCA,BRCA,BRCA,True,True,False,False,False
5082,BRCA,BRCA,BRCA,True,True,False,False,False
5083,UCEC,UCEC,UCEC,True,True,False,False,False
5084,THYM,THYM,THYM,True,True,False,False,False
5085,BRCA,BRCA,BRCA,True,True,False,False,False
5086,LUSC,LUAD,LUAD,False,False,False,False,False
5087,LAML,LAML,LAML,True,True,False,False,False
5088,THCA,PRAD,PRAD,False,False,False,False,False
5089,COAD,BRCA,BRCA,False,False,False,False,False
5090,LUAD,THCA,THCA,False,False,False,False,False
5091,KIRC,KIRC,KIRC,True,True,False,False,False
5092,PRAD,PRAD,THYM,True,False,False,True,True
5093,PRAD,BRCA,PCPG,False,False,False,False,True
5094,LAML,PCPG,PCPG,False,False,False,False,False
5095,BRCA,BRCA,UCEC,True,False,False,True,True
5096,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5097,THCA,THCA,THCA,True,True,False,False,False
5098,COAD,COAD,COAD,True,True,False,False,False
5099,LIHC,LIHC,KIRC,True,False,False,True,True
5100,UCEC,UCEC,UCEC,True,True,False,False,False
5101,SARC,SARC,SARC,True,True,False,False,False
5102,UCEC,STES,OV,False,False,False,False,True
5103,LGG,GBMLGG,GBMLGG,False,False,False,False,False
5104,SKCM,SKCM,SKCM,True,True,False,False,False
5105,HNSC,HNSC,HNSC,True,True,False,False,False
5106,SKCM,SKCM,SKCM,True,True,False,False,False
5107,PRAD,PRAD,PCPG,True,False,False,True,True
5108,THCA,THCA,THCA,True,True,False,False,False
5109,LUAD,PAAD,PAAD,False,False,False,False,False
5110,STES,STES,STES,True,True,False,False,False
5111,SKCM,SKCM,SKCM,True,True,False,False,False
5112,KIPAN,KIPAN,KIRC,True,False,False,True,True
5113,THCA,THCA,THCA,True,True,False,False,False
5114,SARC,THYM,THYM,False,False,False,False,False
5115,KIRC,KIRC,KIRC,True,True,False,False,False
5116,COAD,COAD,COAD,True,True,False,False,False
5117,SKCM,SKCM,SKCM,True,True,False,False,False
5118,STES,UCEC,UCEC,False,False,False,False,False
5119,LGG,GBMLGG,GBMLGG,False,False,False,False,False
5120,SKCM,SKCM,SKCM,True,True,False,False,False
5121,THCA,THCA,THCA,True,True,False,False,False
5122,STES,UCEC,UCEC,False,False,False,False,False
5123,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5124,SKCM,SKCM,SKCM,True,True,False,False,False
5125,THCA,THCA,THCA,True,True,False,False,False
5126,KIRC,SARC,SARC,False,False,False,False,False
5127,OV,OV,OV,True,True,False,False,False
5128,THCA,BRCA,BRCA,False,False,False,False,False
5129,STES,STES,STES,True,True,False,False,False
5130,BRCA,BRCA,BRCA,True,True,False,False,False
5131,KIPAN,PCPG,PCPG,False,False,False,False,False
5132,KIRC,PRAD,PRAD,False,False,False,False,False
5133,BRCA,BRCA,CESC,True,False,False,True,True
5134,BRCA,BRCA,BRCA,True,True,False,False,False
5135,KIRC,KIRC,KIRC,True,True,False,False,False
5136,BRCA,BRCA,BRCA,True,True,False,False,False
5137,HNSC,BRCA,HNSC,False,True,True,False,True
5138,THCA,THYM,THYM,False,False,False,False,False
5139,SKCM,SKCM,SKCM,True,True,False,False,False
5140,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5141,PAAD,KIPAN,KIPAN,False,False,False,False,False
5142,BRCA,BRCA,BRCA,True,True,False,False,False
5143,BRCA,LAML,LAML,False,False,False,False,False
5144,STES,STES,OV,True,False,False,True,True
5145,SKCM,SKCM,SKCM,True,True,False,False,False
5146,CESC,UCEC,UCEC,False,False,False,False,False
5147,KIPAN,KIRC,KIRC,False,False,False,False,False
5148,PCPG,SARC,SARC,False,False,False,False,False
5149,BRCA,BRCA,BRCA,True,True,False,False,False
5150,KIRC,KIRC,KIRC,True,True,False,False,False
5151,SARC,PAAD,PAAD,False,False,False,False,False
5152,BRCA,LAML,LAML,False,False,False,False,False
5153,THCA,THCA,THCA,True,True,False,False,False
5154,STES,STES,STES,True,True,False,False,False
5155,LAML,THYM,PCPG,False,False,False,False,True
5156,TGCT,TGCT,TGCT,True,True,False,False,False
5157,PRAD,BRCA,BRCA,False,False,False,False,False
5158,GBMLGG,KIRC,KIRC,False,False,False,False,False
5159,BRCA,THYM,CESC,False,False,False,False,True
5160,PCPG,PRAD,KIPAN,False,False,False,False,True
5161,SARC,KIPAN,KIPAN,False,False,False,False,False
5162,CESC,CESC,LIHC,True,False,False,True,True
5163,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5164,BRCA,BRCA,BRCA,True,True,False,False,False
5165,TGCT,KIRC,TGCT,False,True,True,False,True
5166,STES,STES,STES,True,True,False,False,False
5167,HNSC,HNSC,HNSC,True,True,False,False,False
5168,BRCA,BRCA,BRCA,True,True,False,False,False
5169,PAAD,PAAD,GBMLGG,True,False,False,True,True
5170,STES,OV,OV,False,False,False,False,False
5171,KIRC,KIRC,KIRC,True,True,False,False,False
5172,LGG,LGG,LGG,True,True,False,False,False
5173,UCEC,STES,STES,False,False,False,False,False
5174,GBMLGG,PRAD,PRAD,False,False,False,False,False
5175,KIRC,PCPG,PCPG,False,False,False,False,False
5176,LUAD,LUAD,LUAD,True,True,False,False,False
5177,ACC,ACC,ACC,True,True,False,False,False
5178,STES,STES,STES,True,True,False,False,False
5179,COAD,COAD,COAD,True,True,False,False,False
5180,LUAD,GBMLGG,OV,False,False,False,False,True
5181,LAML,LAML,OV,True,False,False,True,True
5182,SKCM,SKCM,SKCM,True,True,False,False,False
5183,PRAD,THYM,PRAD,False,True,True,False,True
5184,KIRC,KIRC,KIRC,True,True,False,False,False
5185,KIRC,KIRC,KIRC,True,True,False,False,False
5186,LUSC,LUSC,LUSC,True,True,False,False,False
5187,TGCT,KIRC,KIRC,False,False,False,False,False
5188,LAML,THYM,THYM,False,False,False,False,False
5189,LAML,LAML,LAML,True,True,False,False,False
5190,KIRC,KIRC,KIRC,True,True,False,False,False
5191,COAD,COAD,COAD,True,True,False,False,False
5192,DLBC,STES,STES,False,False,False,False,False
5193,LAML,THYM,THYM,False,False,False,False,False
5194,COAD,STES,STES,False,False,False,False,False
5195,KIPAN,TGCT,STES,False,False,False,False,True
5196,KIRC,KIRC,KIRC,True,True,False,False,False
5197,PRAD,BRCA,BRCA,False,False,False,False,False
5198,LGG,LGG,GBMLGG,True,False,False,True,True
5199,COAD,COAD,COAD,True,True,False,False,False
5200,BRCA,KIRC,BRCA,False,True,True,False,True
5201,SARC,UCEC,BRCA,False,False,False,False,True
5202,UCEC,UCEC,STES,True,False,False,True,True
5203,PRAD,PRAD,LAML,True,False,False,True,True
5204,OV,OV,OV,True,True,False,False,False
5205,COAD,COAD,COAD,True,True,False,False,False
5206,KIRC,KIRC,PRAD,True,False,False,True,True
5207,GBMLGG,THYM,THYM,False,False,False,False,False
5208,KIRC,KIRC,KIRC,True,True,False,False,False
5209,THCA,THCA,THCA,True,True,False,False,False
5210,BRCA,PRAD,PRAD,False,False,False,False,False
5211,KIRC,KIRC,KIRC,True,True,False,False,False
5212,LAML,PCPG,PCPG,False,False,False,False,False
5213,LGG,LGG,LGG,True,True,False,False,False
5214,HNSC,HNSC,HNSC,True,True,False,False,False
5215,THCA,THCA,THCA,True,True,False,False,False
5216,STES,LUSC,LUSC,False,False,False,False,False
5217,LIHC,LIHC,LIHC,True,True,False,False,False
5218,STES,STES,PAAD,True,False,False,True,True
5219,PRAD,PRAD,PRAD,True,True,False,False,False
5220,PRAD,SARC,OV,False,False,False,False,True
5221,COAD,COAD,COAD,True,True,False,False,False
5222,KIRC,KIRC,KIRC,True,True,False,False,False
5223,GBMLGG,GBMLGG,OV,True,False,False,True,True
5224,STES,STES,STES,True,True,False,False,False
5225,HNSC,PAAD,PAAD,False,False,False,False,False
5226,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5227,LGG,LGG,LGG,True,True,False,False,False
5228,UCEC,STES,STES,False,False,False,False,False
5229,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5230,KIPAN,KIRC,KIRC,False,False,False,False,False
5231,PRAD,KIPAN,STES,False,False,False,False,True
5232,LGG,LGG,LGG,True,True,False,False,False
5233,SKCM,SKCM,SKCM,True,True,False,False,False
5234,THCA,THCA,THCA,True,True,False,False,False
5235,LUAD,LUSC,LUSC,False,False,False,False,False
5236,BRCA,BRCA,BRCA,True,True,False,False,False
5237,BRCA,BRCA,BRCA,True,True,False,False,False
5238,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5239,BLCA,BLCA,BLCA,True,True,False,False,False
5240,LUSC,LUSC,LUSC,True,True,False,False,False
5241,BRCA,BRCA,BRCA,True,True,False,False,False
5242,BRCA,BRCA,OV,True,False,False,True,True
5243,GBMLGG,LGG,LGG,False,False,False,False,False
5244,UCEC,UCEC,UCEC,True,True,False,False,False
5245,STES,STES,STES,True,True,False,False,False
5246,STES,STES,STES,True,True,False,False,False
5247,BRCA,PCPG,PCPG,False,False,False,False,False
5248,HNSC,STES,STES,False,False,False,False,False
5249,KIRC,LAML,LAML,False,False,False,False,False
5250,BRCA,SARC,SARC,False,False,False,False,False
5251,STES,STES,STES,True,True,False,False,False
5252,LAML,LAML,LAML,True,True,False,False,False
5253,HNSC,HNSC,HNSC,True,True,False,False,False
5254,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5255,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5256,LUSC,LUSC,LUSC,True,True,False,False,False
5257,BRCA,BRCA,BRCA,True,True,False,False,False
5258,LGG,LGG,LGG,True,True,False,False,False
5259,BLCA,BLCA,BLCA,True,True,False,False,False
5260,UCEC,LIHC,UCEC,False,True,True,False,True
5261,THYM,THCA,PRAD,False,False,False,False,True
5262,OV,OV,OV,True,True,False,False,False
5263,GBMLGG,LGG,GBMLGG,False,True,True,False,True
5264,OV,OV,OV,True,True,False,False,False
5265,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5266,BRCA,OV,OV,False,False,False,False,False
5267,GBMLGG,LGG,LGG,False,False,False,False,False
5268,BRCA,BRCA,PRAD,True,False,False,True,True
5269,LGG,BRCA,BRCA,False,False,False,False,False
5270,UCEC,STES,STES,False,False,False,False,False
5271,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5272,KIRC,KIRC,KIRC,True,True,False,False,False
5273,DLBC,DLBC,DLBC,True,True,False,False,False
5274,LUSC,OV,OV,False,False,False,False,False
5275,SARC,THCA,THCA,False,False,False,False,False
5276,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5277,ACC,LIHC,HNSC,False,False,False,False,True
5278,HNSC,KIPAN,KIRC,False,False,False,False,True
5279,THCA,THCA,THCA,True,True,False,False,False
5280,KIPAN,KIRC,KIRC,False,False,False,False,False
5281,HNSC,HNSC,HNSC,True,True,False,False,False
5282,LUAD,LUSC,OV,False,False,False,False,True
5283,PRAD,PRAD,PRAD,True,True,False,False,False
5284,TGCT,TGCT,TGCT,True,True,False,False,False
5285,OV,OV,OV,True,True,False,False,False
5286,SARC,PAAD,PAAD,False,False,False,False,False
5287,THCA,THCA,THCA,True,True,False,False,False
5288,COAD,PAAD,GBMLGG,False,False,False,False,True
5289,BRCA,BRCA,BRCA,True,True,False,False,False
5290,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5291,LAML,THYM,THYM,False,False,False,False,False
5292,BRCA,BRCA,BRCA,True,True,False,False,False
5293,UCEC,PCPG,LUAD,False,False,False,False,True
5294,COAD,COAD,COAD,True,True,False,False,False
5295,LUSC,LUSC,LUSC,True,True,False,False,False
5296,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5297,LAML,THYM,THYM,False,False,False,False,False
5298,THCA,THCA,THCA,True,True,False,False,False
5299,BRCA,CESC,BRCA,False,True,True,False,True
5300,BRCA,BRCA,BRCA,True,True,False,False,False
5301,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5302,LAML,LAML,LAML,True,True,False,False,False
5303,GBMLGG,STES,GBMLGG,False,True,True,False,True
5304,BRCA,PRAD,PRAD,False,False,False,False,False
5305,STES,UCEC,STES,False,True,True,False,True
5306,KIRC,KIPAN,KIPAN,False,False,False,False,False
5307,BRCA,CESC,CESC,False,False,False,False,False
5308,BRCA,BRCA,BRCA,True,True,False,False,False
5309,HNSC,HNSC,HNSC,True,True,False,False,False
5310,KIPAN,TGCT,TGCT,False,False,False,False,False
5311,LUAD,BRCA,GBMLGG,False,False,False,False,True
5312,UCEC,PRAD,PRAD,False,False,False,False,False
5313,BRCA,BRCA,BRCA,True,True,False,False,False
5314,COAD,COAD,COAD,True,True,False,False,False
5315,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5316,KIRC,KIRC,KIPAN,True,False,False,True,True
5317,SKCM,BRCA,STES,False,False,False,False,True
5318,BLCA,BLCA,BLCA,True,True,False,False,False
5319,DLBC,DLBC,DLBC,True,True,False,False,False
5320,TGCT,TGCT,TGCT,True,True,False,False,False
5321,PRAD,PRAD,PRAD,True,True,False,False,False
5322,BRCA,PCPG,THYM,False,False,False,False,True
5323,LGG,LGG,LGG,True,True,False,False,False
5324,STES,STES,STES,True,True,False,False,False
5325,KIPAN,KIPAN,TGCT,True,False,False,True,True
5326,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5327,STES,HNSC,COAD,False,False,False,False,True
5328,BRCA,BRCA,BRCA,True,True,False,False,False
5329,ACC,LIHC,LIHC,False,False,False,False,False
5330,SARC,SARC,SARC,True,True,False,False,False
5331,SARC,PRAD,PRAD,False,False,False,False,False
5332,PCPG,BRCA,BRCA,False,False,False,False,False
5333,THCA,PCPG,PCPG,False,False,False,False,False
5334,THCA,THCA,THCA,True,True,False,False,False
5335,OV,OV,OV,True,True,False,False,False
5336,LUSC,LUSC,LUSC,True,True,False,False,False
5337,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5338,COAD,COAD,COAD,True,True,False,False,False
5339,LUSC,LUSC,LUAD,True,False,False,True,True
5340,UCEC,UCEC,UCEC,True,True,False,False,False
5341,GBMLGG,HNSC,GBMLGG,False,True,True,False,True
5342,STES,STES,STES,True,True,False,False,False
5343,SKCM,HNSC,SKCM,False,True,True,False,True
5344,CESC,SARC,SKCM,False,False,False,False,True
5345,KIPAN,THYM,THYM,False,False,False,False,False
5346,BRCA,OV,HNSC,False,False,False,False,True
5347,THCA,THCA,THCA,True,True,False,False,False
5348,BRCA,BRCA,BRCA,True,True,False,False,False
5349,SARC,OV,OV,False,False,False,False,False
5350,KIRC,KIRC,KIRC,True,True,False,False,False
5351,PCPG,GBMLGG,PCPG,False,True,True,False,True
5352,COAD,COAD,COAD,True,True,False,False,False
5353,HNSC,OV,OV,False,False,False,False,False
5354,PRAD,THYM,THYM,False,False,False,False,False
5355,BRCA,OV,OV,False,False,False,False,False
5356,LIHC,LIHC,LIHC,True,True,False,False,False
5357,GBMLGG,LGG,LGG,False,False,False,False,False
5358,THCA,PCPG,SARC,False,False,False,False,True
5359,LIHC,LIHC,LIHC,True,True,False,False,False
5360,KIRC,KIPAN,OV,False,False,False,False,True
5361,LIHC,LIHC,KIPAN,True,False,False,True,True
5362,UCEC,OV,OV,False,False,False,False,False
5363,KIPAN,LIHC,LIHC,False,False,False,False,False
5364,TGCT,TGCT,TGCT,True,True,False,False,False
5365,TGCT,PRAD,PRAD,False,False,False,False,False
5366,DLBC,DLBC,DLBC,True,True,False,False,False
5367,THCA,THCA,THCA,True,True,False,False,False
5368,BRCA,BRCA,BRCA,True,True,False,False,False
5369,KIRC,OV,PAAD,False,False,False,False,True
5370,STES,STES,STES,True,True,False,False,False
5371,BRCA,BRCA,BRCA,True,True,False,False,False
5372,UCEC,UCEC,UCEC,True,True,False,False,False
5373,THCA,PCPG,SARC,False,False,False,False,True
5374,BRCA,HNSC,HNSC,False,False,False,False,False
5375,COAD,UCEC,UCEC,False,False,False,False,False
5376,HNSC,LUSC,LUAD,False,False,False,False,True
5377,SKCM,SKCM,SKCM,True,True,False,False,False
5378,KIPAN,LIHC,LIHC,False,False,False,False,False
5379,THYM,THYM,THYM,True,True,False,False,False
5380,GBMLGG,GBMLGG,SARC,True,False,False,True,True
5381,BRCA,KIPAN,KIPAN,False,False,False,False,False
5382,GBMLGG,GBMLGG,SARC,True,False,False,True,True
5383,PRAD,UCEC,PRAD,False,True,True,False,True
5384,COAD,COAD,COAD,True,True,False,False,False
5385,LIHC,UCEC,LIHC,False,True,True,False,True
5386,SKCM,SKCM,SKCM,True,True,False,False,False
5387,BRCA,CESC,BRCA,False,True,True,False,True
5388,HNSC,LAML,LAML,False,False,False,False,False
5389,PCPG,BRCA,SARC,False,False,False,False,True
5390,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5391,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5392,BRCA,BRCA,BRCA,True,True,False,False,False
5393,PAAD,PAAD,PAAD,True,True,False,False,False
5394,LAML,LAML,LAML,True,True,False,False,False
5395,LIHC,LIHC,LIHC,True,True,False,False,False
5396,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5397,CESC,BRCA,BRCA,False,False,False,False,False
5398,BRCA,BRCA,BRCA,True,True,False,False,False
5399,HNSC,HNSC,HNSC,True,True,False,False,False
5400,BLCA,BRCA,PCPG,False,False,False,False,True
5401,LUAD,OV,OV,False,False,False,False,False
5402,LUSC,LUAD,LUAD,False,False,False,False,False
5403,LUAD,LUSC,LUSC,False,False,False,False,False
5404,GBMLGG,LGG,LGG,False,False,False,False,False
5405,SKCM,SKCM,SKCM,True,True,False,False,False
5406,LAML,LAML,THYM,True,False,False,True,True
5407,THCA,THCA,THCA,True,True,False,False,False
5408,BLCA,BRCA,LUAD,False,False,False,False,True
5409,KIRC,PRAD,PRAD,False,False,False,False,False
5410,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5411,PAAD,BRCA,TGCT,False,False,False,False,True
5412,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5413,SARC,BRCA,BRCA,False,False,False,False,False
5414,PRAD,LUSC,LUSC,False,False,False,False,False
5415,HNSC,BLCA,BLCA,False,False,False,False,False
5416,LUAD,PAAD,PAAD,False,False,False,False,False
5417,THCA,THCA,THCA,True,True,False,False,False
5418,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5419,THCA,THCA,THCA,True,True,False,False,False
5420,THCA,THCA,THCA,True,True,False,False,False
5421,LIHC,LIHC,LIHC,True,True,False,False,False
5422,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5423,STES,COAD,COAD,False,False,False,False,False
5424,GBMLGG,BRCA,BRCA,False,False,False,False,False
5425,UCEC,UCEC,UCEC,True,True,False,False,False
5426,SARC,HNSC,HNSC,False,False,False,False,False
5427,LAML,THYM,THYM,False,False,False,False,False
5428,SKCM,SKCM,SKCM,True,True,False,False,False
5429,ACC,ACC,ACC,True,True,False,False,False
5430,OV,KIPAN,KIPAN,False,False,False,False,False
5431,SARC,PRAD,PRAD,False,False,False,False,False
5432,GBMLGG,TGCT,TGCT,False,False,False,False,False
5433,KIPAN,KIRC,KIRC,False,False,False,False,False
5434,KIRC,KIRC,KIRC,True,True,False,False,False
5435,KIRC,KIRC,KIRC,True,True,False,False,False
5436,HNSC,PRAD,PRAD,False,False,False,False,False
5437,BRCA,SARC,SARC,False,False,False,False,False
5438,LIHC,LIHC,LIHC,True,True,False,False,False
5439,LUAD,STES,BRCA,False,False,False,False,True
5440,PRAD,PRAD,PRAD,True,True,False,False,False
5441,KIPAN,KIRC,KIRC,False,False,False,False,False
5442,SARC,BRCA,OV,False,False,False,False,True
5443,BLCA,BLCA,BLCA,True,True,False,False,False
5444,OV,STES,STES,False,False,False,False,False
5445,KIPAN,KIRC,KIPAN,False,True,True,False,True
5446,SKCM,SKCM,SKCM,True,True,False,False,False
5447,BRCA,KIPAN,KIPAN,False,False,False,False,False
5448,PRAD,PCPG,PCPG,False,False,False,False,False
5449,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5450,SKCM,SKCM,SKCM,True,True,False,False,False
5451,PAAD,HNSC,COAD,False,False,False,False,True
5452,STES,STES,STES,True,True,False,False,False
5453,KIRC,KIRC,KIPAN,True,False,False,True,True
5454,ACC,ACC,ACC,True,True,False,False,False
5455,STES,CESC,CESC,False,False,False,False,False
5456,KIPAN,STES,STES,False,False,False,False,False
5457,LGG,GBMLGG,GBMLGG,False,False,False,False,False
5458,OV,LUSC,SARC,False,False,False,False,True
5459,KIRC,KIRC,KIRC,True,True,False,False,False
5460,STES,STES,STES,True,True,False,False,False
5461,STES,STES,STES,True,True,False,False,False
5462,OV,SARC,SARC,False,False,False,False,False
5463,BRCA,BRCA,BRCA,True,True,False,False,False
5464,PRAD,PRAD,PRAD,True,True,False,False,False
5465,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5466,PRAD,PRAD,PRAD,True,True,False,False,False
5467,LUAD,PCPG,PRAD,False,False,False,False,True
5468,KIRC,KIRC,KIRC,True,True,False,False,False
5469,BRCA,BRCA,CESC,True,False,False,True,True
5470,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5471,BRCA,CESC,CESC,False,False,False,False,False
5472,SKCM,SKCM,SKCM,True,True,False,False,False
5473,PAAD,PAAD,PAAD,True,True,False,False,False
5474,STES,HNSC,STES,False,True,True,False,True
5475,KIPAN,KIPAN,KIPAN,True,True,False,False,False
5476,BRCA,OV,COAD,False,False,False,False,True
5477,LUSC,LUSC,LUSC,True,True,False,False,False
5478,KIRC,KIRC,KIRC,True,True,False,False,False
5479,LGG,LGG,LGG,True,True,False,False,False
5480,COAD,COAD,COAD,True,True,False,False,False
5481,LGG,GBMLGG,GBMLGG,False,False,False,False,False
5482,KIRC,KIRC,KIRC,True,True,False,False,False
5483,GBMLGG,PAAD,GBMLGG,False,True,True,False,True
5484,KIRC,KIRC,KIRC,True,True,False,False,False
5485,OV,OV,OV,True,True,False,False,False
5486,LUSC,HNSC,HNSC,False,False,False,False,False
5487,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5488,BRCA,BRCA,BRCA,True,True,False,False,False
5489,UCEC,UCEC,BRCA,True,False,False,True,True
5490,BRCA,BRCA,BRCA,True,True,False,False,False
5491,BRCA,SARC,SARC,False,False,False,False,False
5492,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5493,THCA,PCPG,PCPG,False,False,False,False,False
5494,UCEC,UCEC,UCEC,True,True,False,False,False
5495,SKCM,SKCM,SKCM,True,True,False,False,False
5496,LIHC,TGCT,PRAD,False,False,False,False,True
5497,BLCA,BLCA,UCEC,True,False,False,True,True
5498,BRCA,GBMLGG,BRCA,False,True,True,False,True
5499,SARC,OV,OV,False,False,False,False,False
5500,UCEC,UCEC,UCEC,True,True,False,False,False
5501,PRAD,BRCA,BRCA,False,False,False,False,False
5502,LIHC,LUSC,LIHC,False,True,True,False,True
5503,COAD,COAD,COAD,True,True,False,False,False
5504,KIRC,KIPAN,LIHC,False,False,False,False,True
5505,PRAD,OV,OV,False,False,False,False,False
5506,STES,STES,STES,True,True,False,False,False
5507,LUAD,LUAD,LUAD,True,True,False,False,False
5508,THCA,THCA,THCA,True,True,False,False,False
5509,UCEC,UCEC,GBMLGG,True,False,False,True,True
5510,THCA,PRAD,PRAD,False,False,False,False,False
5511,PRAD,PRAD,PRAD,True,True,False,False,False
5512,GBMLGG,GBMLGG,GBMLGG,True,True,False,False,False
5513,SARC,BRCA,BRCA,False,False,False,False,False
5514,HNSC,HNSC,HNSC,True,True,False,False,False
5515,KIPAN,LIHC,LIHC,False,False,False,False,False
5516,SARC,THYM,THYM,False,False,False,False,False
5517,HNSC,CESC,CESC,False,False,False,False,False
5518,THCA,PCPG,PCPG,False,False,False,False,False
5519,BRCA,BRCA,BRCA,True,True,False,False,False
5520,PAAD,PAAD,PAAD,True,True,False,False,False
5521,SARC,KIRC,KIRC,False,False,False,False,False
5522,PAAD,OV,GBMLGG,False,False,False,False,True
5523,UCEC,COAD,COAD,False,False,False,False,False
5524,KIRC,KIRC,KIRC,True,True,False,False,False
5525,THYM,PCPG,THCA,False,False,False,False,True
5526,LGG,GBMLGG,GBMLGG,False,False,False,False,False
5527,BRCA,PRAD,THCA,False,False,False,False,True
5528,GBMLGG,SARC,SARC,False,False,False,False,False
5529,THYM,THYM,THYM,True,True,False,False,False
5530,UCEC,UCEC,UCEC,True,True,False,False,False
5531,HNSC,HNSC,HNSC,True,True,False,False,False
5532,BRCA,BRCA,BRCA,True,True,False,False,False
5533,THCA,THCA,THCA,True,True,False,False,False
5534,STES,STES,STES,True,True,False,False,False
